Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
112,2,4,465,6,ACCELERATING,false,0,3,0,4,0,,,6,8,-4
113,2,4,471,6,ACCELERATING,false,0,3,0,4,0,,,6,8,-4
114,2,4,477,3,HIT_MUD,false,0,4,0,4,0,,,6,8,-7
115,2,4,480,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
116,2,4,483,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
117,2,4,486,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
118,2,4,489,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
119,2,4,492,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
120,2,4,495,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
121,2,4,498,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
122,2,4,501,3,ACCELERATING,false,0,4,0,4,0,,,6,8,-7
123,2,4,504,0,HIT_WALL,false,0,5,0,4,0,,,6,8,-12
124,2,4,504,0,FIXED_CAR,false,0,3,0,4,0,,,6,8,-12
125,2,4,507,3,ACCELERATING,false,0,3,0,4,0,,,6,8,-12
126,2,4,513,0,HIT_WALL,false,0,5,0,4,0,,,6,8,-17
127,2,4,513,0,FIXED_CAR,false,0,3,0,4,0,,,6,8,-17
128,2,4,516,3,ACCELERATING,false,0,3,0,4,0,,,6,8,-17
129,2,4,522,6,ACCELERATING,false,0,3,0,5,0,,,6,8,-13
130,2,4,528,3,HIT_MUD,false,0,4,0,5,0,,,6,8,-16
131,2,4,531,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-16
132,2,4,534,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-16
133,2,4,537,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-16
134,2,4,540,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-16
135,2,4,543,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-16
136,2,4,546,0,HIT_WALL,false,0,5,0,5,0,,,6,8,-21
137,2,4,546,0,FIXED_CAR,false,0,3,0,5,0,,,6,8,-21
138,2,4,549,3,ACCELERATING,false,0,3,0,5,0,,,6,8,-21
139,2,4,555,3,HIT_MUD,false,0,4,0,5,0,,,6,8,-24
140,2,4,558,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-24
141,2,4,561,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-24
142,2,4,564,3,ACCELERATING,false,0,4,0,5,0,,,6,8,-24
143,2,4,567,3,ACCELERATING,false,0,4,0,5,1,,,6,8,-20
144,2,4,570,3,ACCELERATING,false,0,4,0,5,1,,,6,8,-20
145,2,4,573,0,HIT_MUD,false,0,5,0,6,1,,,6,8,-22
146,2,4,573,0,FIXED_CAR,false,0,3,0,6,1,,,6,8,-22
147,2,4,576,3,HIT_MUD,false,0,4,0,6,1,,,6,8,-25
148,2,4,579,0,HIT_MUD,false,0,5,0,6,1,,,6,8,-28
149,2,4,579,0,FIXED_CAR,false,0,3,0,6,1,,,6,8,-28
150,2,4,582,3,ACCELERATING,false,0,3,0,6,1,,,6,8,-28
151,2,4,588,0,HIT_MUD,false,0,5,0,6,1,,,6,8,-34
152,2,4,588,0,FIXED_CAR,false,0,3,0,6,1,,,6,8,-34
153,2,4,591,3,ACCELERATING,false,0,3,0,6,1,,,6,8,-34
154,2,4,597,6,ACCELERATING,false,0,3,0,6,1,,,6,8,-34
155,2,4,603,6,ACCELERATING,false,0,3,1,6,1,,,6,8,-30
156,2,4,609,6,USED_BOOST,true,5,3,0,6,1,,,6,8,-26
157,2,4,615,6,ACCELERATING,true,4,3,0,6,1,,,6,8,-26
158,2,4,621,6,ACCELERATING,true,3,3,0,6,1,,,6,8,-26
159,2,4,627,6,ACCELERATING,true,2,3,0,6,1,,,6,8,-26
160,2,4,633,6,ACCELERATING,true,1,3,0,6,1,,,6,8,-26
161,2,4,639,6,ACCELERATING,false,0,3,0,6,1,,,6,8,-26
162,2,4,645,0,HIT_WALL,false,0,5,0,6,1,,,6,8,-31
163,2,4,645,0,FIXED_CAR,false,0,3,0,6,1,,,6,8,-31
164,2,4,648,3,ACCELERATING,false,0,3,0,6,1,,,6,8,-31
165,2,4,654,0,HIT_MUD,false,0,5,0,6,1,,,6,8,-37
166,2,4,654,0,FIXED_CAR,false,0,3,0,6,1,,,6,8,-37
167,2,4,657,3,ACCELERATING,false,0,3,0,6,1,,,6,8,-37
168,2,4,663,6,ACCELERATING,false,0,3,0,6,1,,,6,8,-37
169,2,4,669,6,ACCELERATING,false,0,3,0,6,1,,,6,8,-37
170,2,4,675,3,HIT_MUD,false,0,4,0,6,0,,,6,8,-40
171,2,4,678,0,HIT_MUD,false,0,5,0,6,0,,,6,8,-49
172,2,4,678,0,FIXED_CAR,false,0,3,0,6,0,,,6,8,-49
173,2,4,681,3,HIT_MUD,false,0,4,0,6,0,,,6,8,-52
174,2,4,684,0,HIT_MUD,false,0,5,0,6,0,,,6,8,-58
175,2,4,684,0,FIXED_CAR,false,0,3,0,6,0,,,6,8,-58
176,2,4,687,0,HIT_MUD,false,0,5,0,6,0,,,6,8,-64
177,2,4,687,0,FIXED_CAR,false,0,3,0,6,0,,,6,8,-64
178,2,4,690,3,ACCELERATING,false,0,3,0,6,0,,,6,9,-60
179,2,4,696,6,ACCELERATING,false,0,3,0,7,0,,,6,9,-56
180,2,4,702,6,ACCELERATING,false,0,3,0,8,0,,,6,9,-52
181,2,4,708,6,ACCELERATING,false,0,3,0,8,0,,,6,9,-52
182,2,4,714,3,HIT_MUD,false,0,4,0,8,0,,,6,9,-55
183,2,4,717,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-55
184,2,4,720,3,ACCELERATING,false,0,4,0,8,0,,,6,9,-55
185,2,4,723,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
186,2,4,726,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
187,2,4,729,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
188,2,4,732,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
189,2,4,735,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
190,2,4,738,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
191,2,4,741,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
192,2,4,744,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
193,2,4,747,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
194,2,4,750,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
195,2,4,753,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
196,2,4,756,3,ACCELERATING,false,0,4,0,8,0,,,7,9,-51
197,2,4,759,3,ACCELERATING,false,0,4,1,8,0,,,7,9,-47
198,2,4,762,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-43
199,2,4,765,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-43
200,2,4,768,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-43
201,2,4,771,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
202,2,4,774,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
203,2,4,777,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
204,2,4,780,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
205,2,4,783,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
206,2,4,786,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
207,2,4,789,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
208,2,4,792,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
209,2,4,795,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
210,2,4,798,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
211,2,4,801,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
212,2,4,804,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
213,2,4,807,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
214,2,4,810,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
215,2,4,813,3,ACCELERATING,false,0,4,2,9,0,,,7,9,-39
216,2,4,816,0,HIT_WALL,false,0,5,2,9,0,,,7,9,-44
217,2,4,816,0,FIXED_CAR,false,0,3,2,9,0,,,7,9,-44
218,2,4,819,3,ACCELERATING,false,0,3,2,9,0,,,7,9,-44
219,2,4,825,6,ACCELERATING,false,0,3,2,9,0,,,7,9,-44
220,2,4,831,6,USED_BOOST,true,5,3,1,9,0,,,7,9,-40
221,2,4,837,3,HIT_MUD,false,0,4,0,9,0,,,7,9,-39
222,2,4,840,3,ACCELERATING,false,0,4,0,9,0,,,7,9,-39
223,2,4,843,3,ACCELERATING,false,0,4,0,9,0,,,7,9,-39
224,2,4,846,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
225,2,4,849,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
226,2,4,852,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
227,2,4,855,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
228,2,4,858,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
229,2,4,861,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
230,2,4,864,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
231,2,4,867,3,ACCELERATING,false,0,4,1,9,0,,,7,9,-35
232,2,4,870,0,HIT_MUD,false,0,5,2,9,0,,,7,9,-37
233,2,4,870,0,FIXED_CAR,false,0,3,2,9,0,,,7,9,-37
234,2,4,873,3,ACCELERATING,false,0,3,2,9,0,,,7,9,-37
235,2,4,879,0,HIT_WALL,false,0,5,2,9,0,,,7,9,-42
236,2,4,879,0,FIXED_CAR,false,0,3,2,9,0,,,7,9,-42
237,2,4,882,3,ACCELERATING,false,0,3,2,9,0,,,7,9,-42
238,2,4,888,6,ACCELERATING,false,0,3,2,9,0,,,7,9,-42
239,2,4,894,6,USED_BOOST,true,5,3,1,9,0,,,7,9,-38
240,2,4,900,6,USED_BOOST,true,5,3,0,9,0,,,8,9,-30
241,2,4,906,3,HIT_MUD,false,0,4,0,9,0,,,8,9,-33
242,2,4,909,3,ACCELERATING,false,0,4,0,9,0,,,8,9,-33
243,2,4,912,3,ACCELERATING,false,0,4,0,9,0,,,8,9,-33
244,2,4,915,3,ACCELERATING,false,0,4,0,9,0,,,8,9,-33
245,2,4,918,3,ACCELERATING,false,0,4,0,9,1,,,8,9,-29
246,2,4,921,3,ACCELERATING,false,0,4,0,9,1,,,8,9,-29
247,2,4,924,3,ACCELERATING,false,0,4,0,9,1,,,8,9,-29
248,2,4,927,3,ACCELERATING,false,0,4,0,9,1,,,8,9,-29
249,2,4,930,0,HIT_MUD,false,0,5,0,9,1,,,8,9,-32
250,2,4,930,0,FIXED_CAR,false,0,3,0,9,1,,,8,9,-32
251,2,4,933,3,HIT_MUD,false,0,4,0,9,1,,,8,9,-35
252,2,4,936,3,ACCELERATING,false,0,4,0,9,1,,,8,9,-35
253,2,4,939,3,ACCELERATING,false,0,4,0,9,1,,,8,10,-31
254,2,4,942,3,ACCELERATING,false,0,4,1,9,1,,,8,10,-27
255,2,4,945,3,ACCELERATING,false,0,4,1,9,1,,,8,10,-27
256,2,4,948,3,ACCELERATING,false,0,4,1,9,1,,,8,10,-27
257,2,4,951,3,ACCELERATING,false,0,4,1,9,1,,,8,10,-27
258,2,4,954,3,ACCELERATING,false,0,4,1,9,1,,,8,10,-27
259,2,4,957,3,ACCELERATING,false,0,4,1,10,1,,,8,10,-23
260,2,4,960,0,HIT_MUD,false,0,5,1,10,1,,,8,10,-26
261,2,4,960,0,FIXED_CAR,false,0,3,1,10,1,,,8,10,-26
262,2,4,963,3,ACCELERATING,false,0,3,1,10,1,,,8,10,-26
263,2,4,969,6,ACCELERATING,false,0,3,1,10,1,,,8,10,-26
264,2,4,975,6,USED_LIZARD,false,0,3,1,10,0,,,8,10,-26
265,2,4,981,6,USED_BOOST,true,5,3,0,10,1,,,8,10,-18
266,2,4,987,3,HIT_MUD,false,0,4,0,10,0,,,8,10,-21
267,2,4,990,3,ACCELERATING,false,0,4,0,10,0,,,8,10,-21
268,2,4,993,3,ACCELERATING,false,0,4,0,10,0,,,8,10,-21
269,2,4,996,0,HIT_MUD,false,0,5,0,10,0,,,8,10,-24
270,2,4,996,0,FIXED_CAR,false,0,3,0,10,0,,,8,10,-24
271,2,4,999,3,ACCELERATING,false,0,3,0,10,0,,,8,10,-24
272,2,4,1005,6,ACCELERATING,false,0,3,0,10,0,,,8,10,-24
273,2,4,1011,0,HIT_MUD,false,0,5,0,10,0,,,9,10,-26
274,2,4,1011,0,FIXED_CAR,false,0,3,0,10,0,,,9,10,-26
275,2,4,1014,3,ACCELERATING,false,0,3,0,10,0,,,10,10,-22
276,2,4,1020,6,ACCELERATING,false,0,3,0,10,0,,,10,10,-22
277,2,4,1026,6,ACCELERATING,false,0,3,0,10,0,,,11,10,-18
278,2,4,1032,0,HIT_MUD,false,0,5,0,10,0,,,11,10,-29
279,2,4,1032,0,FIXED_CAR,false,0,3,0,10,0,,,11,10,-29
280,2,4,1035,3,HIT_MUD,false,0,4,0,11,0,,,11,10,-28
281,2,4,1038,3,ACCELERATING,false,0,4,0,11,0,,,12,10,-24
282,2,4,1041,3,ACCELERATING,false,0,4,0,11,0,,,12,10,-24
283,2,4,1044,3,ACCELERATING,false,0,4,0,11,0,,,12,10,-24
284,2,4,1047,3,ACCELERATING,false,0,4,0,11,0,,,12,10,-24
285,2,4,1050,3,ACCELERATING,false,0,4,0,12,0,,,12,10,-20
286,2,4,1053,3,ACCELERATING,false,0,4,0,12,0,,,12,10,-20
287,2,4,1056,3,ACCELERATING,false,0,4,0,12,0,,,12,10,-20
288,2,4,1059,3,ACCELERATING,false,0,4,0,12,0,,,12,10,-20
289,2,4,1062,3,ACCELERATING,false,0,4,0,12,0,,,12,10,-20
290,2,4,1065,3,ACCELERATING,false,0,4,0,12,0,,,13,10,-16
291,2,4,1068,3,ACCELERATING,false,0,4,0,12,1,,,13,10,-12
292,2,4,1071,0,HIT_MUD,false,0,5,0,12,1,,,13,10,-15
293,2,4,1071,0,FIXED_CAR,false,0,3,0,12,1,,,13,10,-15
294,2,4,1074,3,ACCELERATING,false,0,3,0,12,1,,,13,10,-15
295,2,4,1080,6,ACCELERATING,false,0,3,0,12,1,,,13,10,-15
296,2,4,1086,6,USED_LIZARD,false,0,3,0,12,0,,,13,10,-15
297,2,4,1092,3,HIT_MUD,false,0,4,0,12,0,,,13,10,-18
298,2,4,1095,3,ACCELERATING,false,0,4,0,12,0,,,13,10,-18
299,2,4,1098,3,ACCELERATING,false,0,4,0,12,1,,,13,10,-14
300,2,4,1101,3,ACCELERATING,false,0,4,0,12,1,,,14,10,-10
301,2,4,1104,3,ACCELERATING,false,0,4,0,12,1,,,14,10,-10
302,2,4,1107,0,HIT_WALL,false,0,5,0,12,1,,,14,10,-15
303,2,4,1107,0,FIXED_CAR,false,0,3,0,12,1,,,14,10,-15
304,2,4,1110,3,ACCELERATING,false,0,3,0,12,1,,,14,10,-15
305,2,4,1116,6,ACCELERATING,false,0,3,0,12,1,,,14,10,-15
306,2,4,1122,6,USED_LIZARD,false,0,3,0,12,0,,,14,10,-15
307,2,4,1128,6,ACCELERATING,false,0,3,0,13,0,,,14,10,-11
308,2,4,1134,6,ACCELERATING,false,0,3,0,14,0,,,14,10,-7
309,2,4,1140,3,HIT_MUD,false,0,4,0,14,0,,,15,10,-6
310,2,4,1143,3,ACCELERATING,false,0,4,0,14,0,,,15,10,-6
311,2,4,1146,3,ACCELERATING,false,0,4,0,14,0,,,15,10,-6
312,2,4,1149,3,ACCELERATING,false,0,4,0,14,0,,,15,10,-6
313,2,4,1152,0,HIT_MUD,false,0,5,0,14,0,,,15,10,-9
314,2,4,1152,0,FIXED_CAR,false,0,3,0,14,0,,,15,10,-9
315,2,4,1155,0,HIT_WALL,false,0,5,0,14,0,,,16,10,-10
316,2,4,1155,0,FIXED_CAR,false,0,3,0,14,0,,,16,10,-10
317,2,4,1158,3,ACCELERATING,false,0,3,0,14,0,,,16,10,-10
318,2,4,1164,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-10
319,2,4,1170,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-10
320,2,4,1176,3,HIT_MUD,false,0,4,0,14,0,,,16,10,-13
321,2,4,1179,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-13
322,2,4,1182,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-13
323,2,4,1185,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-13
324,2,4,1188,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-13
325,2,4,1191,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-13
326,2,4,1194,0,HIT_MUD,false,0,5,0,14,0,,,16,10,-16
327,2,4,1194,0,FIXED_CAR,false,0,3,0,14,0,,,16,10,-16
328,2,4,1197,3,ACCELERATING,false,0,3,0,14,0,,,16,10,-16
329,2,4,1203,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-16
330,2,4,1209,3,HIT_MUD,false,0,4,0,14,0,,,16,10,-19
331,2,4,1212,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-19
332,2,4,1215,0,HIT_MUD,false,0,5,0,14,0,,,16,10,-22
333,2,4,1215,0,FIXED_CAR,false,0,3,0,14,0,,,16,10,-22
334,2,4,1218,3,ACCELERATING,false,0,3,0,14,0,,,16,10,-22
335,2,4,1224,0,HIT_MUD,false,0,5,0,14,0,,,16,10,-28
336,2,4,1224,0,FIXED_CAR,false,0,3,0,14,0,,,16,10,-28
337,2,4,1227,3,ACCELERATING,false,0,3,0,14,0,,,16,10,-28
338,2,4,1233,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-28
339,2,4,1239,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-28
340,2,4,1245,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-28
341,2,4,1251,6,ACCELERATING,false,0,3,0,14,0,,,16,10,-28
342,2,4,1257,3,HIT_MUD,false,0,4,0,14,0,,,16,10,-31
343,2,4,1260,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-31
344,2,4,1263,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-31
345,2,4,1266,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-31
346,2,4,1269,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-31
347,2,4,1272,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-31
348,2,4,1275,3,ACCELERATING,false,0,4,0,14,0,,,16,10,-31
349,2,4,1278,0,HIT_MUD,false,0,5,0,14,0,,,16,10,-34
350,2,4,1278,0,FIXED_CAR,false,0,3,0,14,0,,,16,10,-34
351,2,4,1281,3,ACCELERATING,false,0,3,0,14,1,,,16,10,-30
