Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
364,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
365,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
366,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
367,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
368,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
369,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
370,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
371,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
372,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
373,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
374,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
375,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
376,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
377,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
378,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
379,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
380,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
381,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
382,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
383,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
384,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
385,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
386,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
387,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
388,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
389,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
390,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
391,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
392,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
393,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
394,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
395,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
396,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
397,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
398,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
399,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
400,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
401,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
402,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
403,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
404,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
405,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
